page,site,word_count,content_freshness_days,title_length,meta_desc_length,internal_link_count,image_count,serp_feature_present,cannibalization_flag,competitor_avg_position,heading_structure_score
/page-00606,exampledomain.com,457,16,48,86,11,3,0,0,18.156547312492737,0.35586545429802635
/page-00607,exampledomain.com,110,90,44,141,2,2,0,0,10.641443140830848,0.1544562502036367
/page-00608,testsite.io,100,72,52,162,4,2,0,0,13.327416948068624,0.19106465756963334
/page-00609,exampledomain.com,300,101,60,157,5,2,0,0,3.085844796971174,0.16926963772442877
/page-00610,testsite.io,100,45,43,164,5,2,0,1,4.204522893087016,0.11677974860400427
/page-00611,testsite.io,100,78,68,124,4,5,0,0,1.0,0.18955544383739265
/page-00612,testsite.io,100,83,43,139,6,3,1,1,7.136848389229749,0.11029672651466482
/page-00613,demoapp.co,100,19,57,123,4,3,0,0,8.061220834457828,0.19443124552885707
/page-00614,testsite.io,124,118,69,119,3,6,0,0,3.677627745800219,0.3358700943541158
/page-00615,testsite.io,100,32,64,145,2,0,0,0,9.228847479981008,0.27419631227001656
/page-00616,demoapp.co,100,371,63,82,5,6,0,2,6.112619472404978,0.333358770963284
/page-00617,exampledomain.com,149,47,46,170,1,2,1,0,8.47533774590988,0.3285623280054067
/page-00618,demoapp.co,100,114,68,99,3,6,0,1,4.749134159691913,0.21925856369435323
/page-00619,testsite.io,815,118,47,93,3,3,0,1,8.672954032891388,0.27484916522597874
/page-00620,demoapp.co,120,0,40,156,6,1,0,0,9.376952887272655,0.5264777089965462
/page-00621,testsite.io,183,125,58,122,8,6,0,0,8.747181023432612,0.43583654378915937
/page-00622,demoapp.co,100,235,43,169,5,2,0,0,11.194402888978933,0.29955634570824946
/page-00623,demoapp.co,100,182,39,113,4,4,0,0,16.508563230534893,0.21054383343469393
/page-00624,testsite.io,100,731,38,132,6,1,0,0,11.611988952297446,0.06287148400554396
/page-00625,testsite.io,111,108,61,119,6,5,0,0,4.59507130919579,0.4496828368518008
/page-00626,exampledomain.com,100,301,68,177,6,2,0,0,16.318436778812476,0.11199461329350999
/page-00627,testsite.io,721,48,54,67,4,1,0,0,9.317757937026887,0.5586499820459367
/page-00628,testsite.io,100,94,31,122,9,4,1,0,3.8180665706461667,0.24001593177483438
/page-00629,demoapp.co,100,257,54,131,3,3,0,1,11.424818571429132,0.1467353779583698
/page-00630,demoapp.co,100,119,50,114,6,3,1,0,10.31105824234777,0.4229847321115037
/page-00631,exampledomain.com,100,13,56,97,1,2,0,1,7.904756624019426,0.597539840289231
/page-00632,testsite.io,279,701,21,169,5,3,0,0,9.17564593314357,0.14797871181985942
/page-00633,testsite.io,128,109,50,136,6,7,0,0,8.303762032924679,0.23391213299586588
/page-00634,testsite.io,100,200,57,112,5,4,0,0,1.0,0.15828357686845407
/page-00635,exampledomain.com,111,376,53,177,8,3,1,0,8.302845730907162,0.2223471737809846
/page-00636,exampledomain.com,100,129,57,148,1,3,0,0,6.782405561530834,0.30117590402899824
/page-00637,exampledomain.com,100,779,43,155,9,1,0,0,1.0,0.18334237193807043
/page-00638,demoapp.co,100,196,38,82,6,5,0,0,9.411880853086547,0.619280244533614
/page-00639,demoapp.co,145,90,67,177,2,2,0,1,11.210621631886962,0.3513566308670935
/page-00640,testsite.io,100,336,72,81,3,2,0,1,7.890198655317852,0.11188653315196986
/page-00641,exampledomain.com,100,107,39,136,5,3,0,0,9.660044433731438,0.06876712478749021
/page-00642,exampledomain.com,134,145,26,165,7,6,1,0,5.522524952596462,0.625502874412555
/page-00643,exampledomain.com,100,21,67,170,8,4,0,1,4.575959863841402,0.3787023596988043
/page-00644,testsite.io,179,92,48,197,4,2,1,0,5.2438413819811505,0.4065391104751235
/page-00645,testsite.io,374,159,74,86,5,4,1,0,11.131684159494387,0.45281821854907545
/page-00646,demoapp.co,100,52,49,164,4,1,0,0,7.316948101797888,0.24394224974636947
/page-00647,exampledomain.com,175,2,51,122,4,3,0,0,12.046082806348231,0.44760371835234614
/page-00648,demoapp.co,100,247,59,135,9,3,0,0,18.21115641090168,0.126595975290184
/page-00649,demoapp.co,100,73,64,115,5,1,0,0,12.236664762781079,0.4430031514142458
/page-00650,exampledomain.com,192,107,42,153,4,7,1,0,2.415191964495908,0.10453198632278615
/page-00651,testsite.io,100,39,77,116,2,6,0,0,18.75558112782756,0.19708987131224923
/page-00652,exampledomain.com,100,25,79,110,6,3,1,0,10.767211330187362,0.46970684037923766
/page-00653,testsite.io,100,53,60,160,4,1,0,0,19.160044438244334,0.43816909683980526
/page-00654,testsite.io,1316,213,58,159,4,2,0,1,1.0,0.3768759424849843
/page-00655,demoapp.co,100,291,58,160,3,0,0,0,7.350982589811662,0.18949479595405017
/page-00656,exampledomain.com,100,2,36,98,2,5,0,0,1.0,0.3992579039076294
/page-00657,demoapp.co,281,199,35,122,4,6,0,0,8.512009961530508,0.28009284369368453
/page-00658,exampledomain.com,100,472,52,83,5,1,0,0,10.264148498331592,0.2706578866690135
/page-00659,demoapp.co,615,99,43,158,4,6,0,0,11.209634227384058,0.5034360137647407
/page-00660,demoapp.co,339,38,53,174,9,4,0,1,2.575830120770764,0.11723195160934818
/page-00661,demoapp.co,100,52,30,95,6,2,0,1,14.166546898540815,0.1953395101904474
/page-00662,demoapp.co,279,359,60,139,4,6,0,2,12.078670375437234,0.2805657211570559
/page-00663,demoapp.co,356,83,65,140,5,5,0,0,9.955322713369803,0.0233964518422072
/page-00664,exampledomain.com,100,250,38,148,8,1,1,0,5.163778419963579,0.36445999729221334
/page-00665,testsite.io,117,150,56,187,5,3,1,0,10.800288569642863,0.04454412120274961
/page-00666,testsite.io,142,243,59,96,4,3,0,0,6.620825121750004,0.23270218750044913
/page-00667,demoapp.co,100,113,56,171,3,1,0,0,8.233379371764206,0.15744703798565896
/page-00668,testsite.io,483,31,55,159,3,2,0,0,6.71282285101056,0.3218700022450404
/page-00669,demoapp.co,122,247,54,95,5,3,0,0,1.0,0.5003536790573138
/page-00670,demoapp.co,100,1006,26,76,3,3,0,1,4.292047829283787,0.3175763683830421
/page-00671,exampledomain.com,100,4,51,100,2,1,0,0,5.966818261650211,0.12994329723322878
/page-00672,exampledomain.com,100,74,38,116,4,2,1,0,14.511145498750437,0.2804202997331986
/page-00673,demoapp.co,100,77,64,147,5,5,0,0,9.470407747538843,0.35236729576019643
/page-00674,exampledomain.com,100,465,55,88,4,4,0,1,11.905588292975672,0.4482069071194245
/page-00675,testsite.io,100,156,77,142,6,3,0,0,7.953229791497318,0.04148997833541666
/page-00676,exampledomain.com,392,156,37,139,5,4,0,0,7.056873674657531,0.5105344871975427
/page-00677,testsite.io,118,153,57,149,6,2,1,0,14.006110828440493,0.10128761940605888
/page-00678,testsite.io,100,59,45,160,4,2,1,0,16.01984720068065,0.3589070821536056
/page-00679,exampledomain.com,100,30,56,149,5,5,0,0,5.8838220831890435,0.09759617339687285
/page-00680,demoapp.co,100,201,48,123,9,1,0,1,4.582992331031324,0.2813319928345402
/page-00681,testsite.io,255,556,71,116,5,4,0,0,6.388220487195136,0.5170861932456808
/page-00682,demoapp.co,118,368,45,139,4,5,0,0,3.8712519880902896,0.24975530918704592
/page-00683,demoapp.co,100,68,53,133,5,4,0,0,9.472084844355804,0.2727589978139644
/page-00684,testsite.io,123,18,70,102,5,2,1,0,4.768021083679487,0.30311771940633814
/page-00685,testsite.io,123,37,53,133,3,4,0,0,1.0,0.05159753962292176
/page-00686,exampledomain.com,250,262,55,149,12,3,0,0,1.0,0.17471104923551273
/page-00687,testsite.io,100,96,41,138,4,7,0,0,8.642612428721412,0.8510067892130465
/page-00688,demoapp.co,100,145,58,187,3,2,0,1,10.28455742383456,0.2502019450383385
/page-00689,testsite.io,226,234,55,150,2,3,0,1,3.94013815157596,0.12864896556103647
/page-00690,demoapp.co,182,12,57,186,3,1,0,0,10.471512374803133,0.37270182755175074
/page-00691,testsite.io,100,6,56,102,3,4,0,0,1.918743244233366,0.41262460860529193
/page-00692,exampledomain.com,100,159,60,130,8,7,0,1,1.0,0.4010915935045721
/page-00693,exampledomain.com,100,234,42,157,9,4,0,2,5.349181825523694,0.2344519251752465
/page-00694,demoapp.co,100,344,63,140,3,2,0,0,1.0,0.2515066889912738
/page-00695,testsite.io,100,497,45,30,5,1,0,0,1.2887793719047007,0.2847914232397499
/page-00696,testsite.io,399,153,75,128,2,5,0,0,12.84705949202537,0.08009935429180205
/page-00697,exampledomain.com,100,35,72,95,4,4,1,0,2.7027307422227516,0.2754470663723612
/page-00698,exampledomain.com,196,33,52,155,7,1,1,0,12.5171424441395,0.27318588987259695
/page-00699,demoapp.co,177,71,54,204,3,4,0,1,12.14508106339816,0.3635591902461246
/page-00700,demoapp.co,109,128,53,118,2,3,1,0,13.276952640179957,0.34136427612630305
/page-00701,testsite.io,100,291,38,151,6,2,0,0,5.786625035174659,0.0413237932256669
/page-00702,exampledomain.com,100,129,46,112,8,4,0,0,8.651978210739774,0.3309068010630936
/page-00703,exampledomain.com,100,127,48,144,7,3,0,0,8.316365769616668,0.43510279415405806
/page-00704,testsite.io,100,259,60,157,2,4,0,0,7.298300042771256,0.04120474230314401
/page-00705,testsite.io,353,782,35,99,7,1,0,1,7.376065510605027,0.3719895164298103
/page-00706,demoapp.co,100,98,45,69,4,3,0,1,2.345984382271495,0.411102861076818
/page-00707,exampledomain.com,100,32,56,210,2,4,0,2,2.9774949982117747,0.6402372749363463
/page-00708,demoapp.co,117,101,38,138,3,2,0,0,8.416449586600521,0.11755465125177715
/page-00709,testsite.io,100,286,41,119,3,3,0,1,10.726947344125936,0.43299812551226846
/page-00710,testsite.io,105,134,59,73,1,4,0,0,7.714067672566592,0.15603153492425
/page-00711,exampledomain.com,100,155,56,102,6,2,0,0,11.121975719878813,0.8282138269777128
/page-00712,demoapp.co,100,259,37,129,5,4,0,0,1.0,0.018879021881120943
/page-00713,testsite.io,138,123,76,105,3,2,0,1,5.646744373159835,0.12081374720018617
/page-00714,testsite.io,100,91,58,146,5,5,0,1,3.7853862782188514,0.08131720779862461
/page-00715,exampledomain.com,100,401,53,78,4,1,0,1,13.091158138024614,0.3921804454484077
/page-00716,demoapp.co,100,44,60,183,8,3,0,0,5.154839590953609,0.4847574246246299
/page-00717,testsite.io,100,253,24,129,5,3,0,0,8.646906352646539,0.24393567721265236
/page-00718,demoapp.co,844,217,58,139,12,2,1,0,8.498950179714274,0.1911850301787202
/page-00719,demoapp.co,125,34,56,193,4,3,0,1,7.571466959673921,0.5132043364389326
/page-00720,exampledomain.com,100,12,35,135,8,2,0,0,3.7803870211874466,0.2713268149533982
/page-00721,testsite.io,175,58,64,163,4,4,1,0,13.32297579953993,0.34603270488328214
/page-00722,demoapp.co,253,308,58,112,5,4,1,1,7.935064314680057,0.132904909000967
/page-00723,testsite.io,141,28,48,75,3,1,0,3,5.346357979613608,0.6068789534243143
/page-00724,testsite.io,100,379,60,132,1,3,0,1,8.653533977158657,0.16399450741250735
/page-00725,exampledomain.com,103,430,31,151,3,5,0,0,12.691742797326626,0.10685082133311524
/page-00726,testsite.io,101,141,51,164,5,2,0,0,8.188206841372565,0.5577668734886609
/page-00727,exampledomain.com,364,258,61,124,1,1,0,0,6.856090499467027,0.09464249973152683
/page-00728,testsite.io,100,21,55,79,5,3,0,0,5.30999495536693,0.19056841271681388
/page-00729,demoapp.co,402,21,46,111,3,5,0,0,3.928855120169887,0.1709970116206505
/page-00730,demoapp.co,169,402,42,62,7,5,0,1,20.562372571737896,0.23618929238111358
/page-00731,exampledomain.com,100,147,59,142,2,2,0,0,15.943970604430909,0.36311700600841806
/page-00732,demoapp.co,100,223,56,162,2,3,0,0,8.880098975527778,0.5262727473485022
/page-00733,testsite.io,377,61,50,199,6,0,0,0,8.21208118218084,0.3015880257071179
/page-00734,demoapp.co,136,22,84,101,7,4,0,0,8.621135091218845,0.5365915151237591
/page-00735,demoapp.co,100,135,68,90,5,0,0,0,6.940253907166928,0.20896226227615677
/page-00736,demoapp.co,100,155,45,100,6,2,0,2,1.0,0.2281233680330761
/page-00737,exampledomain.com,120,145,62,120,7,0,1,1,16.7205232780464,0.30904183833519333
/page-00738,testsite.io,100,35,18,220,5,2,0,0,6.428056291063682,0.17519183307675512
/page-00739,testsite.io,100,93,45,66,3,3,0,1,15.902945608083556,0.2824367990001544
/page-00740,exampledomain.com,114,187,33,79,1,2,0,1,7.989152442798388,0.49252989880763315
/page-00741,testsite.io,135,24,52,143,11,3,0,0,1.0,0.07062455184463622
/page-00742,demoapp.co,100,138,44,195,5,0,0,1,7.496697165629152,0.20558090649451055
/page-00743,demoapp.co,100,203,65,148,5,5,0,0,1.0,0.29934711746000475
/page-00744,testsite.io,217,210,35,104,4,0,0,0,7.681934705233377,0.1928427500585753
/page-00745,testsite.io,100,567,52,90,6,5,0,1,6.311658932801337,0.12568426483324668
/page-00746,exampledomain.com,100,70,71,116,5,1,0,0,7.19085290827153,0.13441804002144211
/page-00747,testsite.io,380,59,52,178,1,5,0,0,3.4731899099311603,0.624885617253556
/page-00748,exampledomain.com,100,219,69,129,3,3,0,0,2.7685251945773475,0.1813240575254383
/page-00749,demoapp.co,198,403,40,193,2,7,0,0,16.5311148282155,0.4243752509282563
/page-00750,exampledomain.com,100,3,71,160,6,2,0,0,4.361702744274149,0.2909142526842206
/page-00751,testsite.io,100,34,50,155,5,0,0,0,8.134257273227254,0.5699339764116621
/page-00752,testsite.io,192,331,45,160,3,4,0,1,5.682465001760676,0.5708246048068235
/page-00753,testsite.io,154,39,49,129,4,0,0,1,3.675304172501763,0.5518261033125672
/page-00754,testsite.io,164,417,68,157,4,3,0,1,8.9578983245474,0.27838043247199257
/page-00755,exampledomain.com,132,22,81,137,6,0,0,0,19.066967390019776,0.17427867088170354
/page-00756,demoapp.co,139,78,46,177,7,6,0,1,2.4788899961722386,0.13057522661774582
/page-00757,exampledomain.com,404,77,51,76,7,4,0,1,7.152345040866187,0.18437953744397467
/page-00758,exampledomain.com,100,0,42,106,6,2,0,1,7.605628306763958,0.32123136251425444
/page-00759,exampledomain.com,100,141,43,126,5,6,0,0,5.3297848957882765,0.22252137465008506
/page-00760,exampledomain.com,100,19,46,173,4,5,0,0,7.111167250938667,0.06990811748716806
/page-00761,demoapp.co,100,42,62,170,4,1,0,1,3.3932213673924645,0.6001968578743047
/page-00762,demoapp.co,406,283,32,84,5,1,1,0,6.87871801177902,0.1333428727836378
/page-00763,exampledomain.com,244,437,53,107,7,4,0,0,1.0,0.490094225036245
/page-00764,exampledomain.com,100,601,64,148,4,4,0,1,14.480527857985106,0.45289996727256765
/page-00765,testsite.io,100,192,73,230,6,3,0,0,13.122147696880639,0.13757395444449794
/page-00766,exampledomain.com,100,1386,52,168,5,2,0,0,9.134670103110189,0.32736126862256154
/page-00767,demoapp.co,100,139,50,92,7,0,0,1,7.99655024247834,0.23496776611399725
/page-00768,testsite.io,492,433,44,206,5,4,1,0,12.043486937723198,0.1626070790142291
/page-00769,exampledomain.com,307,29,44,100,6,2,0,0,4.391791270478651,0.5010900167891906
/page-00770,demoapp.co,185,278,58,153,5,5,0,0,13.950520842867684,0.16633511279303545
/page-00771,exampledomain.com,106,130,54,74,6,3,0,1,14.912844188720356,0.4636285369461682
/page-00772,exampledomain.com,100,165,57,133,6,1,0,0,5.188647206895633,0.20479025935534878
/page-00773,demoapp.co,100,159,61,138,5,3,0,0,11.546483291485808,0.15716896979023487
/page-00774,demoapp.co,100,375,48,210,3,5,0,0,11.430298162683965,0.4336769274372913
/page-00775,testsite.io,130,82,43,204,5,2,0,2,11.102580307263217,0.49813138406249563
/page-00776,demoapp.co,100,175,53,178,10,0,1,0,7.722652080384371,0.31803849151054125
/page-00777,exampledomain.com,100,144,53,145,2,2,0,0,1.0,0.2795619650887132
/page-00778,testsite.io,100,12,55,216,3,2,0,0,1.0,0.3040690374919916
/page-00779,demoapp.co,100,429,45,132,6,1,0,0,13.245475844947764,0.37923471953487736
/page-00780,demoapp.co,180,2,54,145,5,0,0,0,1.0,0.06784758658992025
/page-00781,demoapp.co,110,355,54,147,2,4,1,0,4.671667548159607,0.08387344227447617
/page-00782,demoapp.co,100,163,59,148,2,2,1,0,1.0,0.12448970379954755
/page-00783,exampledomain.com,102,125,48,184,3,4,1,0,1.0,0.4204849856595095
/page-00784,exampledomain.com,100,9,25,144,4,2,1,0,11.731948202175909,0.0975379457480438
/page-00785,testsite.io,100,47,62,60,5,1,0,0,8.848089326752543,0.552153696547663
/page-00786,demoapp.co,899,1,57,89,3,0,1,0,6.380827503556752,0.09519679710439634
/page-00787,demoapp.co,100,52,54,150,4,3,0,1,2.4394180481955114,0.5582580098063185
/page-00788,demoapp.co,158,353,41,127,8,5,0,1,13.03028383124009,0.6258418087283985
/page-00789,exampledomain.com,100,507,28,141,5,1,0,0,9.52985772839279,0.499858647952101
/page-00790,exampledomain.com,100,531,58,30,3,5,0,1,2.4776017426873818,0.3042126765958978
/page-00791,demoapp.co,469,188,33,129,3,1,0,0,14.614478917413791,0.43040872179690215
/page-00792,demoapp.co,100,29,58,90,6,5,0,1,11.797121522463609,0.49088969240356023
/page-00793,testsite.io,470,58,60,65,4,2,0,1,9.449638866218972,0.5567421641070471
/page-00794,testsite.io,100,251,37,161,2,7,0,0,15.668482449729712,0.288749041518038
/page-00795,demoapp.co,207,629,36,107,7,4,0,0,1.0,0.33777888860274163
/page-00796,demoapp.co,100,9,46,163,2,5,0,1,6.47376290810845,0.5686453532655513
/page-00797,demoapp.co,100,227,41,158,9,5,0,0,2.6268623425152384,0.2117151901778623
/page-00798,exampledomain.com,100,21,70,188,1,2,0,1,4.479923858690927,0.31129506955739156
/page-00799,demoapp.co,100,102,70,161,5,8,0,0,1.0,0.059074390209901996
/page-00800,exampledomain.com,100,231,59,178,3,1,0,0,13.084780830867302,0.30466623706072826
/page-00801,testsite.io,100,320,62,134,4,1,0,1,13.092643879417523,0.2666937498478895
/page-00802,exampledomain.com,100,111,35,179,7,0,0,0,11.683922638758943,0.3319562867059627
/page-00803,exampledomain.com,100,199,52,164,9,2,0,0,16.241720518262063,0.3966580099473452
/page-00804,testsite.io,553,124,26,101,8,2,0,0,4.459944508168129,0.20718082837160767
/page-00805,testsite.io,222,21,58,130,2,2,0,1,4.404162375574005,0.20185910493718565
/page-00806,testsite.io,403,80,54,175,3,0,0,0,1.0,0.24056982136507848
/page-00807,testsite.io,194,157,49,176,5,2,0,0,10.576509850345118,0.17839744553020911
/page-00808,demoapp.co,100,138,44,185,5,5,0,0,4.541638271626055,0.3045803854445555
/page-00809,exampledomain.com,150,74,55,132,5,1,1,0,8.97348551209121,0.3188651083101134
/page-00810,testsite.io,100,25,62,139,5,4,0,0,7.517315749082316,0.2682665595736077
/page-00811,exampledomain.com,493,199,47,134,5,3,1,0,6.450110900093035,0.19172672331033178
/page-00812,exampledomain.com,185,210,48,178,3,2,0,0,7.584777290475941,0.15478309778690447
/page-00813,exampledomain.com,100,13,50,147,5,3,0,0,8.992050805584084,0.1678012924535123
/page-00814,exampledomain.com,100,460,59,84,5,0,0,0,14.246746166813939,0.13205932207110835
/page-00815,exampledomain.com,100,3,43,111,4,3,1,2,5.732342041337704,0.1794301659302756
/page-00816,testsite.io,100,28,31,146,4,4,0,0,13.825144050809781,0.3574465535616825
/page-00817,demoapp.co,109,108,81,124,3,6,0,1,5.212108971754747,0.2727008733399749
/page-00818,testsite.io,100,126,58,187,4,3,0,0,12.811646223951064,0.06592271577191673
/page-00819,testsite.io,100,86,70,131,3,2,0,1,4.148554150238155,0.1528737320769671
/page-00820,testsite.io,143,10,48,56,2,6,0,0,12.170403397063328,0.17209648349805892
/page-00821,exampledomain.com,100,301,41,85,2,3,0,1,5.428278562223984,0.40630878692943695
/page-00822,demoapp.co,150,18,43,61,4,5,0,0,6.83143480042738,0.25334568823116754
/page-00823,demoapp.co,100,133,53,113,6,3,0,0,5.4896416421130585,0.46921756036725387
/page-00824,exampledomain.com,100,63,54,144,4,4,0,0,20.138379600528424,0.2603006944306136
/page-00825,demoapp.co,100,34,50,82,6,5,0,0,11.38612801098156,0.5130654145949504
/page-00826,exampledomain.com,132,34,58,79,6,2,0,0,5.856115136883593,0.1678352841735469
/page-00827,exampledomain.com,100,532,52,187,4,2,0,0,14.637695853952525,0.40167328778695366
/page-00828,exampledomain.com,100,122,67,191,4,3,0,0,19.952086707154294,0.48364598938420256
/page-00829,exampledomain.com,100,39,37,115,5,2,0,0,10.36977519847356,0.38454440621987807
/page-00830,exampledomain.com,100,102,50,115,3,3,0,0,11.841802340313466,0.130610992560234
/page-00831,demoapp.co,100,76,52,72,6,1,0,0,7.549047868330306,0.30380468344814593
/page-00832,exampledomain.com,130,231,61,82,5,1,0,1,10.756803115729173,0.40809659749447696
/page-00833,testsite.io,180,58,53,105,7,2,0,0,5.03902004767372,0.12685690742154054
/page-00834,exampledomain.com,100,358,42,127,3,3,0,0,9.61369031626802,0.16861505546864455
/page-00835,demoapp.co,100,7,56,154,6,4,0,0,1.0,0.44431498063115227
/page-00836,testsite.io,262,170,53,151,6,2,0,0,10.06585607753491,0.3835810170443046
/page-00837,demoapp.co,100,363,75,78,7,1,0,0,8.594363316410996,0.2586731586712221
/page-00838,testsite.io,145,41,74,93,4,5,1,0,3.4564710892264587,0.1482170942728948
/page-00839,testsite.io,102,423,58,107,5,2,1,1,12.962543962340625,0.22314224478711317
/page-00840,demoapp.co,143,139,41,183,6,1,0,0,19.882092934806906,0.39268501406165074
/page-00841,testsite.io,100,371,37,133,5,3,0,0,5.8776643350441855,0.5369787372521877
/page-00842,demoapp.co,100,189,44,169,8,6,1,0,8.576264872453471,0.5501005931173265
/page-00843,testsite.io,151,73,45,162,8,3,0,1,6.835037373931654,0.2934133708444794
/page-00844,testsite.io,100,3,77,168,8,4,0,0,14.30673002555334,0.04150654051017438
/page-00845,exampledomain.com,100,166,72,156,4,4,0,1,15.223385700159646,0.5032348410029653
/page-00846,testsite.io,100,74,61,162,9,1,0,1,13.820776986303446,0.42753184514916986
/page-00847,testsite.io,100,238,50,113,3,4,0,0,17.25893798960294,0.57741390812148
/page-00848,exampledomain.com,100,35,55,68,5,9,0,1,5.461725202813371,0.3015025619353399
/page-00849,demoapp.co,253,83,51,138,1,5,0,0,10.43934543819937,0.1563644054068086
/page-00850,exampledomain.com,100,133,66,160,3,3,0,0,8.02018646346564,0.2943458261410886
/page-00851,exampledomain.com,100,90,60,185,8,2,0,0,12.218810736018646,0.18306233645013753
/page-00852,exampledomain.com,128,559,38,125,2,2,0,0,1.0,0.2588214938983113
/page-00853,exampledomain.com,100,8,60,165,3,1,1,1,3.506463909565187,0.28052839296004406
/page-00854,testsite.io,100,121,35,148,5,2,0,0,1.0,0.2315317907983716
/page-00855,demoapp.co,100,243,46,148,6,2,0,0,13.244797816411628,0.24551840023504234
/page-00856,exampledomain.com,100,196,51,76,5,4,0,1,11.236711677992458,0.44928278147468265
/page-00857,exampledomain.com,123,346,58,139,9,3,1,0,5.114273610497872,0.3499784799068431
/page-00858,testsite.io,115,17,48,158,1,2,0,0,10.69742339361763,0.18373051110132235
/page-00859,exampledomain.com,100,128,68,168,5,1,0,0,1.0,0.436330472027081
/page-00860,testsite.io,250,263,40,130,3,3,0,0,4.6124467903757775,0.38779023246226496
/page-00861,demoapp.co,196,324,44,146,5,2,0,0,4.143617562931192,0.061627055451567846
/page-00862,exampledomain.com,160,333,46,200,2,3,0,1,13.699065536180619,0.1896941027291376
/page-00863,demoapp.co,100,23,58,130,5,6,0,0,2.462995641264164,0.023860761339067567
/page-00864,testsite.io,116,191,59,124,7,4,0,0,12.033432268824757,0.19892507341863083
/page-00865,demoapp.co,222,183,32,141,7,0,0,0,11.726725344357664,0.5562249663753372
/page-00866,demoapp.co,100,23,46,199,2,1,0,0,14.33988397586204,0.32170605096042054
/page-00867,exampledomain.com,100,85,38,96,4,1,1,0,4.177598647831132,0.43213533280433825
/page-00868,exampledomain.com,133,27,46,144,5,4,0,0,8.115612047526213,0.21489058584809237
/page-00869,exampledomain.com,100,77,55,177,3,4,1,0,8.0583722860095,0.40494881312150177
/page-00870,testsite.io,100,1,34,151,5,6,0,0,5.9380651215969475,0.15827295565319485
/page-00871,exampledomain.com,100,438,47,105,3,1,0,0,15.244824338212153,0.1930880416383146
/page-00872,exampledomain.com,100,366,56,149,1,3,0,1,1.5654858126037317,0.5243521999637832
/page-00873,testsite.io,100,88,54,85,5,4,0,0,9.43052055530665,0.3906028322544149
/page-00874,demoapp.co,100,93,49,158,5,1,0,0,3.1610928171833548,0.2307499611535077
/page-00875,testsite.io,242,70,70,92,3,4,0,0,2.7527728434105807,0.42077234313819184
/page-00876,testsite.io,489,227,52,100,9,1,1,1,11.285051253419443,0.23712078066039738
/page-00877,exampledomain.com,100,132,67,82,4,4,0,0,1.0,0.5693075676603815
/page-00878,demoapp.co,100,84,39,110,7,1,0,1,9.443263659880884,0.16895372655943908
/page-00879,testsite.io,100,22,59,80,8,4,0,0,12.312962997533319,0.3877427713648217
/page-00880,demoapp.co,100,174,53,163,3,4,0,0,2.2760447644630073,0.5727438795427109
/page-00881,exampledomain.com,100,61,40,113,8,2,1,0,5.706422509119652,0.5380254030366505
/page-00882,demoapp.co,683,26,54,146,3,2,0,1,12.217061279802781,0.22631933301215007
/page-00883,testsite.io,100,3,42,131,6,1,0,0,17.113389628211614,0.26514149924047825
/page-00884,testsite.io,179,252,42,160,9,3,0,0,2.5755388333100786,0.29486993960778274
/page-00885,testsite.io,370,507,63,129,9,2,0,1,6.6743876473331785,0.4280402244751975
/page-00886,testsite.io,411,174,40,119,6,3,0,0,5.634777881033518,0.36036955728229886
/page-00887,testsite.io,110,98,59,130,4,3,0,0,2.840502910164032,0.13527957206152072
/page-00888,demoapp.co,100,228,33,151,3,2,0,0,12.177529373403303,0.272486265702122
/page-00889,demoapp.co,100,179,50,96,6,5,0,0,13.73981923767543,0.24235559823048686
/page-00890,demoapp.co,326,435,44,170,3,8,1,2,12.270612789237141,0.09844384810469245
/page-00891,testsite.io,100,156,57,176,3,5,0,0,8.361403346704526,0.25249830464351536
/page-00892,testsite.io,100,91,65,103,8,4,0,0,3.440498575563012,0.1514249269849025
/page-00893,testsite.io,104,116,33,171,2,3,0,0,10.685517525491928,0.2119900428614237
/page-00894,exampledomain.com,222,344,61,130,1,4,0,0,9.997815858348517,0.27982438456845116
/page-00895,demoapp.co,290,154,25,124,5,2,0,1,6.664559330386548,0.10760372635713415
/page-00896,testsite.io,704,278,43,112,1,6,0,0,10.307767124491413,0.5361868688107253
/page-00897,demoapp.co,100,199,48,140,3,3,0,0,9.42333580072791,0.01758698731251079
/page-00898,demoapp.co,100,241,63,110,6,7,0,0,4.8198043281953,0.340141982969921
/page-00899,testsite.io,414,65,45,155,7,3,0,0,7.909544723046214,0.22938614803468013
/page-00900,exampledomain.com,1245,208,56,65,3,5,0,0,3.137536645695281,0.4711594154443113
/page-00901,demoapp.co,100,206,33,133,3,1,0,0,2.8559185377988197,0.41931144881559795
/page-00902,exampledomain.com,100,277,40,140,7,3,0,0,18.8939310304568,0.16695838621655293
/page-00903,exampledomain.com,100,451,39,145,3,2,0,0,1.0,0.27247851191051276
/page-00904,demoapp.co,100,158,67,166,3,2,1,0,10.220401760201284,0.13059707997319953
/page-00905,exampledomain.com,104,5,36,87,7,0,0,0,8.77025809936306,0.4444477342805193
/page-00906,demoapp.co,100,248,64,184,6,2,0,0,7.064528339462806,0.344067811973363
/page-00907,demoapp.co,100,92,59,126,2,2,0,0,1.4982570974518499,0.34087601402419343
/page-00908,testsite.io,100,45,62,64,2,1,0,1,1.0,0.24285357561888488
/page-00909,demoapp.co,339,61,53,114,6,5,0,0,14.624129964547773,0.21862568625074266
/page-00910,demoapp.co,174,168,43,119,8,0,0,0,10.430766109970902,0.5244630619817429
